client_id;anciennete_mois;nb_commandes_12m;panier_moyen_eur;jours_depuis_derniere_cmd;programme_fidelite;score_churn_pct;segment_churn;action_crm_recommandee;churn
1393;47;3;227.73;41;0;1.3;Stable 🟢;Newsletter standard;0
1394;49;7;91.47;114;1;3.7;Stable 🟢;Newsletter standard;0
1395;9;6;82.99;180;0;1.7;Stable 🟢;Newsletter standard;0
1396;20;3;99.47;194;1;1.0;Stable 🟢;Newsletter standard;0
1397;61;4;200.19;196;1;74.5;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1398;35;4;22.86;348;0;99.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1399;50;4;76.0;225;1;72.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1400;82;2;40.92;331;1;1.0;Stable 🟢;Newsletter standard;0
1401;62;5;0.95;323;1;1.1;Stable 🟢;Newsletter standard;0
1402;17;6;10.71;261;1;70.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1403;3;4;31.44;116;1;2.8;Stable 🟢;Newsletter standard;0
1404;32;4;66.59;150;1;2.2;Stable 🟢;Newsletter standard;0
1405;13;6;170.61;118;1;0.1;Stable 🟢;Newsletter standard;0
1406;73;4;125.28;165;0;1.5;Stable 🟢;Newsletter standard;0
1407;68;2;64.48;252;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1408;14;4;6.14;267;1;66.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1409;11;2;26.94;44;0;1.2;Stable 🟢;Newsletter standard;0
1410;56;1;36.55;181;0;99.7;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1411;67;5;77.77;77;1;0.1;Stable 🟢;Newsletter standard;0
1412;29;4;5.37;116;1;2.0;Stable 🟢;Newsletter standard;0
1413;9;3;60.43;67;1;0.1;Stable 🟢;Newsletter standard;0
1414;67;0;185.39;13;1;1.6;Stable 🟢;Newsletter standard;0
1415;25;6;97.78;92;1;0.1;Stable 🟢;Newsletter standard;0
1416;76;3;127.59;246;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1417;42;8;91.57;267;1;1.0;Stable 🟢;Newsletter standard;0
1418;9;8;18.51;139;0;1.2;Stable 🟢;Newsletter standard;0
1419;79;8;9.37;341;1;1.1;Stable 🟢;Newsletter standard;0
1420;40;5;141.52;244;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1421;25;6;95.13;341;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1422;5;4;68.46;273;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1423;11;5;16.79;304;1;1.0;Stable 🟢;Newsletter standard;0
1424;59;3;73.98;191;1;1.0;Stable 🟢;Newsletter standard;0
1425;79;2;2.55;97;1;0.1;Stable 🟢;Newsletter standard;0
1426;38;1;10.12;331;1;99.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1427;72;2;29.9;205;1;1.0;Stable 🟢;Newsletter standard;0
1428;5;3;46.92;137;1;0.1;Stable 🟢;Newsletter standard;0
1429;48;9;10.28;77;1;3.6;Stable 🟢;Newsletter standard;0
1430;18;2;10.22;37;1;0.1;Stable 🟢;Newsletter standard;0
1431;70;1;103.54;286;1;96.2;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1432;37;1;67.47;303;1;99.7;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1433;60;3;61.04;135;0;1.3;Stable 🟢;Newsletter standard;0
1434;48;9;48.18;142;0;1.2;Stable 🟢;Newsletter standard;0
1435;77;6;300.21;254;0;99.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1436;28;1;4.09;48;0;76.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1437;69;9;15.94;255;1;83.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1438;77;4;83.42;134;1;0.1;Stable 🟢;Newsletter standard;0
1439;81;4;11.73;290;1;0.9;Stable 🟢;Newsletter standard;0
1440;40;3;71.21;208;1;1.0;Stable 🟢;Newsletter standard;0
1441;45;2;67.1;101;1;0.1;Stable 🟢;Newsletter standard;0
1442;62;7;283.25;46;0;1.3;Stable 🟢;Newsletter standard;0
1443;58;4;171.91;70;1;0.1;Stable 🟢;Newsletter standard;0
1444;67;4;232.84;136;1;0.1;Stable 🟢;Newsletter standard;0
1445;56;2;9.65;280;1;1.0;Stable 🟢;Newsletter standard;0
1446;40;1;162.09;67;1;5.1;Stable 🟢;Newsletter standard;0
1447;40;4;11.06;4;1;0.1;Stable 🟢;Newsletter standard;0
1448;77;3;80.18;224;0;99.5;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1449;33;5;101.86;1;1;0.1;Stable 🟢;Newsletter standard;0
1450;6;2;14.03;290;1;1.0;Stable 🟢;Newsletter standard;0
1451;19;2;80.12;109;1;3.2;Stable 🟢;Newsletter standard;0
1452;80;5;4.31;265;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1453;40;1;27.77;63;0;71.5;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1454;59;4;203.23;266;1;84.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1455;59;3;15.07;138;1;0.1;Stable 🟢;Newsletter standard;0
1456;48;2;5.4;44;0;10.1;Stable 🟢;Newsletter standard;0
1457;41;3;46.91;262;1;1.0;Stable 🟢;Newsletter standard;0
1458;13;2;152.1;216;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1459;45;4;6.38;121;0;3.2;Stable 🟢;Newsletter standard;0
1460;53;4;35.15;152;1;0.1;Stable 🟢;Newsletter standard;0
1461;42;4;184.03;213;1;84.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1462;63;1;10.06;234;1;96.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1463;27;6;29.76;351;0;99.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1464;38;2;120.56;111;0;1.4;Stable 🟢;Newsletter standard;0
1465;60;1;62.68;361;0;99.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1466;7;4;142.86;320;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1467;5;4;9.47;222;1;1.0;Stable 🟢;Newsletter standard;0
1468;45;4;202.61;226;0;99.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1469;58;6;218.56;210;1;1.0;Stable 🟢;Newsletter standard;0
1470;31;5;13.5;71;1;2.1;Stable 🟢;Newsletter standard;0
1471;23;5;2.76;360;1;1.1;Stable 🟢;Newsletter standard;0
1472;42;6;367.15;89;1;5.4;Stable 🟢;Newsletter standard;0
1473;10;2;52.66;262;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1474;32;2;67.9;188;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1475;53;4;76.55;112;1;0.1;Stable 🟢;Newsletter standard;0
1476;30;4;124.73;239;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1477;39;1;133.7;256;1;96.2;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1478;31;4;17.25;150;1;2.0;Stable 🟢;Newsletter standard;0
1479;82;2;21.6;127;1;0.1;Stable 🟢;Newsletter standard;0
1480;2;1;167.54;319;1;99.4;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1481;78;5;136.97;274;1;1.0;Stable 🟢;Newsletter standard;0
1482;77;5;76.91;333;1;70.1;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1483;12;4;419.19;139;0;0.5;Stable 🟢;Newsletter standard;0
1484;39;2;106.3;103;1;0.1;Stable 🟢;Newsletter standard;0
1485;66;2;19.45;242;0;99.5;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1486;13;5;150.0;117;1;0.1;Stable 🟢;Newsletter standard;0
1487;46;6;42.85;214;1;1.0;Stable 🟢;Newsletter standard;0
1488;27;5;2.95;17;0;1.8;Stable 🟢;Newsletter standard;0
1489;17;4;31.02;179;0;1.7;Stable 🟢;Newsletter standard;0
1490;60;7;115.36;224;1;1.0;Stable 🟢;Newsletter standard;0
1491;64;5;257.92;270;1;1.0;Stable 🟢;Newsletter standard;0
1492;35;6;25.85;313;1;82.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1493;70;7;22.64;349;1;1.1;Stable 🟢;Newsletter standard;0
1494;83;4;66.34;134;1;0.1;Stable 🟢;Newsletter standard;0
1495;30;4;133.57;114;0;1.3;Stable 🟢;Newsletter standard;0
1496;71;1;109.8;132;1;40.2;Risque moyen 🟠;Email personnalisé + points fidélité;0
1497;74;5;65.67;139;1;0.1;Stable 🟢;Newsletter standard;0
1498;63;6;79.84;232;0;98.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1499;28;6;22.18;92;1;0.1;Stable 🟢;Newsletter standard;0
1500;60;5;45.33;267;1;1.0;Stable 🟢;Newsletter standard;0
1501;79;1;23.59;99;1;5.7;Stable 🟢;Newsletter standard;0
1502;37;3;172.62;207;1;1.0;Stable 🟢;Newsletter standard;0
1503;22;6;9.55;8;1;0.1;Stable 🟢;Newsletter standard;0
1504;68;5;91.09;321;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1505;20;4;24.12;93;1;0.1;Stable 🟢;Newsletter standard;0
1506;68;6;51.64;158;0;1.7;Stable 🟢;Newsletter standard;0
1507;64;7;28.47;360;1;1.1;Stable 🟢;Newsletter standard;0
1508;17;5;31.24;99;0;1.7;Stable 🟢;Newsletter standard;0
1509;12;4;24.13;225;1;65.2;Risque élevé 🔴;Appel CRM + offre de rétention -20%;0
1510;22;10;111.8;340;0;99.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1511;17;1;36.42;208;0;99.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1512;10;3;103.67;73;1;0.1;Stable 🟢;Newsletter standard;0
1513;65;6;48.71;59;0;8.4;Stable 🟢;Newsletter standard;0
1514;22;2;63.39;287;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1515;82;7;62.7;64;1;3.1;Stable 🟢;Newsletter standard;0
1516;50;2;297.88;256;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1517;14;4;36.59;48;0;1.6;Stable 🟢;Newsletter standard;0
1518;64;9;18.62;279;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1519;47;7;194.24;198;0;99.7;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1520;29;3;15.37;158;1;0.1;Stable 🟢;Newsletter standard;0
1521;76;4;143.87;311;1;0.9;Stable 🟢;Newsletter standard;0
1522;36;6;13.02;7;1;0.1;Stable 🟢;Newsletter standard;0
1523;52;3;86.01;248;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1524;76;4;13.05;232;1;1.0;Stable 🟢;Newsletter standard;0
1525;7;4;205.21;106;1;12.2;Stable 🟢;Newsletter standard;0
1526;29;2;66.59;98;0;1.4;Stable 🟢;Newsletter standard;0
1527;11;6;31.95;268;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1528;33;1;12.1;60;0;75.3;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1529;6;3;37.11;308;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1530;79;6;97.67;140;0;1.2;Stable 🟢;Newsletter standard;0
1531;32;5;38.88;328;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1532;51;5;22.6;190;1;1.0;Stable 🟢;Newsletter standard;0
1533;75;4;68.91;125;1;3.2;Stable 🟢;Newsletter standard;0
1534;58;3;43.28;163;1;0.1;Stable 🟢;Newsletter standard;0
1535;26;4;14.5;60;1;2.0;Stable 🟢;Newsletter standard;0
1536;46;6;13.38;31;1;2.5;Stable 🟢;Newsletter standard;0
1537;29;4;98.33;333;0;99.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1538;4;2;294.07;76;0;0.8;Stable 🟢;Newsletter standard;0
1539;81;2;21.23;243;1;0.9;Stable 🟢;Newsletter standard;0
1540;13;3;118.68;317;1;0.9;Stable 🟢;Newsletter standard;0
1541;39;0;7.33;258;1;96.2;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1542;15;3;38.45;190;1;1.0;Stable 🟢;Newsletter standard;0
1543;29;3;56.53;315;0;99.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1544;29;7;25.04;296;0;98.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1545;75;5;60.33;177;1;0.1;Stable 🟢;Newsletter standard;0
1546;32;6;171.38;288;1;1.0;Stable 🟢;Newsletter standard;0
1547;2;3;231.22;294;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1548;47;12;8.48;348;1;1.1;Stable 🟢;Newsletter standard;0
1549;78;7;25.38;207;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1550;22;1;309.57;215;1;99.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1551;75;2;25.22;344;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1552;27;3;94.4;141;1;2.4;Stable 🟢;Newsletter standard;0
1553;67;5;23.38;85;1;0.1;Stable 🟢;Newsletter standard;0
1554;81;8;35.25;182;1;0.7;Stable 🟢;Newsletter standard;0
1555;56;5;16.98;332;1;1.1;Stable 🟢;Newsletter standard;0
1556;21;5;155.2;128;1;0.1;Stable 🟢;Newsletter standard;0
1557;47;4;171.41;269;1;78.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1558;80;4;28.18;39;1;0.1;Stable 🟢;Newsletter standard;0
1559;59;6;138.8;23;0;1.3;Stable 🟢;Newsletter standard;0
1560;6;4;35.48;242;0;99.4;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1561;19;4;8.34;107;0;1.5;Stable 🟢;Newsletter standard;0
1562;57;2;113.53;348;1;1.1;Stable 🟢;Newsletter standard;0
1563;69;3;72.6;142;1;0.1;Stable 🟢;Newsletter standard;0
1564;3;7;25.66;145;0;1.3;Stable 🟢;Newsletter standard;0
1565;1;5;23.34;280;1;1.0;Stable 🟢;Newsletter standard;0
1566;58;1;297.13;245;1;96.5;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1567;38;4;158.73;191;1;1.0;Stable 🟢;Newsletter standard;0
1568;15;3;132.77;290;1;1.0;Stable 🟢;Newsletter standard;0
1569;34;4;10.96;179;0;2.2;Stable 🟢;Newsletter standard;0
1570;61;4;112.58;112;0;1.4;Stable 🟢;Newsletter standard;0
1571;35;2;19.32;214;1;1.0;Stable 🟢;Newsletter standard;0
1572;64;1;303.15;138;0;95.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1573;25;2;4.28;200;1;1.0;Stable 🟢;Newsletter standard;0
1574;24;3;34.73;7;1;0.1;Stable 🟢;Newsletter standard;0
1575;12;1;44.78;346;1;96.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1576;18;5;139.07;13;1;0.1;Stable 🟢;Newsletter standard;0
1577;15;4;116.27;80;1;0.1;Stable 🟢;Newsletter standard;0
1578;80;4;37.6;286;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1579;27;7;66.7;159;1;0.1;Stable 🟢;Newsletter standard;0
1580;72;4;144.43;272;1;1.0;Stable 🟢;Newsletter standard;0
1581;60;1;1.47;201;0;99.5;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1582;46;3;129.63;150;1;3.4;Stable 🟢;Newsletter standard;0
1583;17;5;234.84;296;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1584;53;4;2.61;293;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1585;8;4;3.73;334;1;1.1;Stable 🟢;Newsletter standard;0
1586;79;6;33.79;272;1;71.3;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1587;27;4;7.35;43;1;0.2;Stable 🟢;Newsletter standard;0
1588;46;3;52.2;319;1;0.9;Stable 🟢;Newsletter standard;0
1589;50;1;104.37;15;1;1.3;Stable 🟢;Newsletter standard;0
1590;71;2;66.94;248;1;19.6;Stable 🟢;Newsletter standard;0
1591;3;0;17.5;172;0;90.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1592;64;5;85.09;218;0;98.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1593;44;4;92.38;137;0;1.2;Stable 🟢;Newsletter standard;0
1594;53;5;215.59;321;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1595;24;2;12.7;227;1;71.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1596;60;2;94.3;44;1;0.1;Stable 🟢;Newsletter standard;0
1597;3;4;193.91;20;0;1.3;Stable 🟢;Newsletter standard;0
1598;20;3;55.7;119;1;2.2;Stable 🟢;Newsletter standard;0
1599;46;5;35.93;234;1;1.0;Stable 🟢;Newsletter standard;0
1600;15;6;14.98;336;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1601;25;2;161.26;356;1;1.1;Stable 🟢;Newsletter standard;0
1602;78;3;40.1;262;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1603;71;1;207.1;83;1;3.7;Stable 🟢;Newsletter standard;0
1604;17;3;150.58;31;1;0.1;Stable 🟢;Newsletter standard;0
1605;9;4;37.81;322;1;1.1;Stable 🟢;Newsletter standard;0
1606;38;4;68.25;274;1;1.0;Stable 🟢;Newsletter standard;0
1607;48;7;2.2;234;1;1.0;Stable 🟢;Newsletter standard;0
1608;60;2;24.44;28;1;0.1;Stable 🟢;Newsletter standard;0
1609;63;5;99.11;252;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1610;2;4;90.63;324;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1611;72;3;34.88;253;1;1.0;Stable 🟢;Newsletter standard;0
1612;11;1;132.27;239;0;100.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1613;64;2;21.52;314;0;98.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1614;77;5;49.48;175;1;0.1;Stable 🟢;Newsletter standard;0
1615;81;4;51.17;194;1;0.9;Stable 🟢;Newsletter standard;0
1616;72;1;33.34;180;1;12.8;Stable 🟢;Newsletter standard;0
1617;21;5;247.5;295;1;1.0;Stable 🟢;Newsletter standard;0
1618;18;2;95.44;215;1;1.0;Stable 🟢;Newsletter standard;0
1619;64;4;61.98;203;1;1.0;Stable 🟢;Newsletter standard;0
1620;82;6;57.15;250;1;0.9;Stable 🟢;Newsletter standard;0
1621;38;6;13.88;362;1;1.1;Stable 🟢;Newsletter standard;0
1622;32;7;37.24;257;1;84.2;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1623;11;7;89.37;75;1;0.1;Stable 🟢;Newsletter standard;0
1624;45;5;206.76;344;1;87.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1625;33;10;135.63;202;1;1.0;Stable 🟢;Newsletter standard;0
1626;41;4;28.58;142;0;1.2;Stable 🟢;Newsletter standard;0
1627;8;2;45.53;206;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1628;11;6;6.92;199;1;1.0;Stable 🟢;Newsletter standard;0
1629;51;4;8.62;171;1;0.2;Stable 🟢;Newsletter standard;0
1630;41;3;50.83;316;1;0.9;Stable 🟢;Newsletter standard;0
1631;17;4;60.44;228;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1632;76;3;24.52;179;1;0.1;Stable 🟢;Newsletter standard;0
1633;46;4;82.35;275;1;70.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1634;32;2;97.22;62;1;0.1;Stable 🟢;Newsletter standard;0
1635;79;8;28.43;327;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1636;80;3;113.65;204;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1637;54;1;18.41;133;1;6.0;Stable 🟢;Newsletter standard;0
1638;20;4;62.87;72;1;0.1;Stable 🟢;Newsletter standard;0
1639;33;3;130.49;78;1;0.1;Stable 🟢;Newsletter standard;0
1640;74;3;61.6;189;1;1.0;Stable 🟢;Newsletter standard;0
1641;40;5;190.84;356;1;1.1;Stable 🟢;Newsletter standard;0
1642;32;6;4.82;71;1;0.1;Stable 🟢;Newsletter standard;0
1643;2;9;71.0;263;1;1.0;Stable 🟢;Newsletter standard;0
1644;33;4;66.0;306;1;1.0;Stable 🟢;Newsletter standard;0
1645;77;3;86.39;46;0;1.3;Stable 🟢;Newsletter standard;0
1646;30;5;143.38;224;1;1.0;Stable 🟢;Newsletter standard;0
1647;33;5;103.53;328;1;1.1;Stable 🟢;Newsletter standard;0
1648;77;4;124.96;250;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1649;26;3;27.27;76;1;0.1;Stable 🟢;Newsletter standard;0
1650;22;2;39.22;74;1;0.1;Stable 🟢;Newsletter standard;0
1651;66;2;78.85;142;1;0.1;Stable 🟢;Newsletter standard;0
1652;38;0;64.5;73;1;3.2;Stable 🟢;Newsletter standard;0
1653;46;3;259.75;102;0;1.3;Stable 🟢;Newsletter standard;0
1654;15;5;16.55;94;1;0.1;Stable 🟢;Newsletter standard;0
1655;44;5;34.62;69;0;1.4;Stable 🟢;Newsletter standard;0
1656;49;3;68.03;65;1;0.1;Stable 🟢;Newsletter standard;0
1657;75;2;161.97;193;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1658;61;3;212.0;62;1;0.1;Stable 🟢;Newsletter standard;0
1659;67;1;32.76;20;1;59.1;Risque moyen 🟠;Email personnalisé + points fidélité;1
1660;6;9;5.56;241;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1661;9;1;43.8;203;1;96.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1662;6;4;40.12;300;1;1.0;Stable 🟢;Newsletter standard;0
1663;73;3;344.33;195;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1664;32;7;45.12;62;0;1.2;Stable 🟢;Newsletter standard;0
1665;41;1;29.19;107;1;3.7;Stable 🟢;Newsletter standard;0
1666;76;3;36.38;125;0;6.2;Stable 🟢;Newsletter standard;0
1667;8;5;40.46;301;1;1.0;Stable 🟢;Newsletter standard;0
1668;72;7;137.87;267;0;98.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1669;50;1;6.76;202;1;96.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1670;62;4;30.44;162;0;1.6;Stable 🟢;Newsletter standard;0
1671;62;5;271.26;344;0;99.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1672;7;6;13.29;302;0;98.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1673;75;3;108.57;112;1;0.1;Stable 🟢;Newsletter standard;0
1674;80;9;35.25;337;1;1.0;Stable 🟢;Newsletter standard;0
1675;4;8;69.74;32;0;7.8;Stable 🟢;Newsletter standard;0
1676;6;1;8.39;98;1;4.7;Stable 🟢;Newsletter standard;0
1677;58;3;29.27;247;1;1.0;Stable 🟢;Newsletter standard;0
1678;22;5;55.59;261;0;99.3;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1679;26;6;21.09;191;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1680;3;8;62.45;29;0;1.4;Stable 🟢;Newsletter standard;0
1681;41;3;19.85;48;0;35.0;Stable 🟢;Newsletter standard;1
1682;60;2;84.01;250;1;1.0;Stable 🟢;Newsletter standard;0
1683;14;4;187.77;226;1;1.0;Stable 🟢;Newsletter standard;0
1684;75;6;7.15;272;1;55.6;Risque moyen 🟠;Email personnalisé + points fidélité;0
1685;82;6;19.53;153;1;0.1;Stable 🟢;Newsletter standard;0
1686;12;4;148.85;328;0;99.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1687;12;7;79.88;285;0;98.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1688;13;3;6.56;180;1;20.7;Stable 🟢;Newsletter standard;0
1689;25;5;53.3;302;1;1.0;Stable 🟢;Newsletter standard;0
1690;45;2;18.83;153;0;1.2;Stable 🟢;Newsletter standard;0
1691;19;7;17.76;234;0;99.5;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1692;55;5;225.94;23;1;0.1;Stable 🟢;Newsletter standard;0
1693;45;4;114.68;94;1;0.1;Stable 🟢;Newsletter standard;0
1694;8;4;95.32;245;1;1.0;Stable 🟢;Newsletter standard;0
1695;53;8;21.84;290;0;99.2;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1696;55;0;10.1;160;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1697;32;2;163.73;285;1;1.0;Stable 🟢;Newsletter standard;0
1698;51;3;0.47;9;0;1.7;Stable 🟢;Newsletter standard;0
1699;44;8;39.29;185;1;0.9;Stable 🟢;Newsletter standard;0
1700;82;1;26.02;295;1;96.2;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1701;70;3;67.59;135;0;13.3;Stable 🟢;Newsletter standard;0
1702;18;1;23.07;110;1;4.1;Stable 🟢;Newsletter standard;0
1703;83;6;29.82;69;0;1.3;Stable 🟢;Newsletter standard;0
1704;22;6;151.79;136;1;0.1;Stable 🟢;Newsletter standard;0
1705;37;9;73.94;96;1;0.1;Stable 🟢;Newsletter standard;0
1706;56;2;12.6;119;0;1.7;Stable 🟢;Newsletter standard;0
1707;59;5;103.71;274;1;1.0;Stable 🟢;Newsletter standard;0
1708;3;4;18.6;358;0;98.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1709;28;2;45.39;338;0;99.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1710;74;6;83.21;177;0;1.9;Stable 🟢;Newsletter standard;0
1711;35;3;25.39;361;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1712;61;4;38.77;237;1;60.7;Risque moyen 🟠;Email personnalisé + points fidélité;0
1713;54;6;105.99;272;0;98.1;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1714;63;1;222.33;277;1;96.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1715;79;5;60.27;138;1;0.1;Stable 🟢;Newsletter standard;0
1716;7;3;0.8;362;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1717;76;3;33.06;132;0;1.2;Stable 🟢;Newsletter standard;0
1718;49;3;40.68;44;0;1.4;Stable 🟢;Newsletter standard;0
1719;31;3;33.14;123;0;1.2;Stable 🟢;Newsletter standard;0
1720;58;3;45.85;136;0;1.3;Stable 🟢;Newsletter standard;0
1721;61;4;80.12;126;1;2.5;Stable 🟢;Newsletter standard;0
1722;24;7;10.33;275;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1723;20;4;25.47;64;1;0.1;Stable 🟢;Newsletter standard;0
1724;37;4;56.68;296;0;99.5;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1725;4;1;30.33;232;0;100.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1726;20;5;377.6;51;0;0.8;Stable 🟢;Newsletter standard;0
1727;60;5;45.17;137;0;1.2;Stable 🟢;Newsletter standard;0
1728;24;5;163.09;158;0;17.1;Stable 🟢;Newsletter standard;0
1729;50;3;181.46;56;1;0.1;Stable 🟢;Newsletter standard;0
1730;49;0;144.63;81;1;67.2;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
